SERIES,PROVINSI,SEKTOR,NILAI_PDRB,NILAI_PBB,is_invalid
202102,Kalimantan Selatan,Tambang dan Gali,17320.77,229199691625.0,False
202201,Kalimantan Selatan,Tambang dan Gali,16738.46,15966327565.0,False
202202,Kalimantan Selatan,Tambang dan Gali,18355.11,511373208398.0,False
202301,Kalimantan Selatan,Tambang dan Gali,17247.85,303468928815.0,False
202302,Kalimantan Selatan,Tambang dan Gali,18928.24,2352381734618.0,False
201402,Kalimantan Selatan,"Tani, Hutan, dan Ikan",8349.34,43438718069.0,False
201501,Kalimantan Selatan,"Tani, Hutan, dan Ikan",7538.47,1485084726.0,False
201502,Kalimantan Selatan,"Tani, Hutan, dan Ikan",8474.83,48968701331.0,False
201601,Kalimantan Selatan,"Tani, Hutan, dan Ikan",7790.18,5116553595.0,False
201602,Kalimantan Selatan,"Tani, Hutan, dan Ikan",8810.56,58010067446.0,False
201701,Kalimantan Selatan,"Tani, Hutan, dan Ikan",8179.64,5479413967.0,False
201702,Kalimantan Selatan,"Tani, Hutan, dan Ikan",9100.78,69757772746.0,False
201801,Kalimantan Selatan,"Tani, Hutan, dan Ikan",8412.0,13244238276.0,False
201802,Kalimantan Selatan,"Tani, Hutan, dan Ikan",9513.1,63823080408.0,False
201901,Kalimantan Selatan,"Tani, Hutan, dan Ikan",8787.17,10005632533.0,False
201902,Kalimantan Selatan,"Tani, Hutan, dan Ikan",9781.06,69660685960.0,False
202001,Kalimantan Selatan,"Tani, Hutan, dan Ikan",8850.66,9294199384.0,False
202002,Kalimantan Selatan,"Tani, Hutan, dan Ikan",9548.75,88509668244.0,False
202101,Kalimantan Selatan,"Tani, Hutan, dan Ikan",8865.16,4089610889.0,False
202102,Kalimantan Selatan,"Tani, Hutan, dan Ikan",9749.18,94433552934.0,False
202201,Kalimantan Selatan,"Tani, Hutan, dan Ikan",8964.97,18860526769.0,False
202202,Kalimantan Selatan,"Tani, Hutan, dan Ikan",9946.1,104359558610.0,False
202301,Kalimantan Selatan,"Tani, Hutan, dan Ikan",9257.51,14705390089.0,False
202302,Kalimantan Selatan,"Tani, Hutan, dan Ikan",10279.77,104349418706.0,False
201402,Kalimantan Tengah,Tambang dan Gali,6188.45,74674501786.0,False
201501,Kalimantan Tengah,Tambang dan Gali,6528.43,15080527524.0,False
201502,Kalimantan Tengah,Tambang dan Gali,6126.13,39125641855.0,False
201601,Kalimantan Tengah,Tambang dan Gali,6913.35,40898544297.0,False
201602,Kalimantan Tengah,Tambang dan Gali,6702.92,54806247056.0,False
201701,Kalimantan Tengah,Tambang dan Gali,7610.44,16021428495.0,False
201702,Kalimantan Tengah,Tambang dan Gali,7186.18,52402184768.0,False
201801,Kalimantan Tengah,Tambang dan Gali,7572.09,23441515460.0,False
201802,Kalimantan Tengah,Tambang dan Gali,7182.03,85032650210.0,False
201901,Kalimantan Tengah,Tambang dan Gali,8351.15,66730087464.0,False
201902,Kalimantan Tengah,Tambang dan Gali,7167.27,128364174324.0,False
202001,Kalimantan Tengah,Tambang dan Gali,8532.88,7674858505.0,False
202002,Kalimantan Tengah,Tambang dan Gali,5757.37,151686262546.0,False
202101,Kalimantan Tengah,Tambang dan Gali,7149.75,22854036907.0,False
202102,Kalimantan Tengah,Tambang dan Gali,7249.47,143018176589.0,False
202201,Kalimantan Tengah,Tambang dan Gali,9047.68,69149658065.0,False
202202,Kalimantan Tengah,Tambang dan Gali,7605.17,415212807581.0,False
202301,Kalimantan Tengah,Tambang dan Gali,7566.35,13118471383.0,False
202302,Kalimantan Tengah,Tambang dan Gali,8224.41,1227286969125.0,False
201402,Kalimantan Tengah,"Tani, Hutan, dan Ikan",8087.75,173456010226.0,False
201501,Kalimantan Tengah,"Tani, Hutan, dan Ikan",8533.27,20113906707.0,False
201502,Kalimantan Tengah,"Tani, Hutan, dan Ikan",8498.61,173731974203.0,False
201601,Kalimantan Tengah,"Tani, Hutan, dan Ikan",8580.83,23044346509.0,False
201602,Kalimantan Tengah,"Tani, Hutan, dan Ikan",9105.59,233339184235.0,False
201701,Kalimantan Tengah,"Tani, Hutan, dan Ikan",9046.9,41542266720.0,False
201702,Kalimantan Tengah,"Tani, Hutan, dan Ikan",9467.11,239041971063.0,False
201801,Kalimantan Tengah,"Tani, Hutan, dan Ikan",9691.34,28397752139.0,False
201802,Kalimantan Tengah,"Tani, Hutan, dan Ikan",10133.24,309805133515.0,False
201901,Kalimantan Tengah,"Tani, Hutan, dan Ikan",10299.51,28395028034.0,False
201902,Kalimantan Tengah,"Tani, Hutan, dan Ikan",10951.32,324147779405.0,False
202001,Kalimantan Tengah,"Tani, Hutan, dan Ikan",10516.08,10555660432.0,False
202002,Kalimantan Tengah,"Tani, Hutan, dan Ikan",10788.84,323593209106.0,False
202101,Kalimantan Tengah,"Tani, Hutan, dan Ikan",10871.64,37621840769.0,False
202102,Kalimantan Tengah,"Tani, Hutan, dan Ikan",11201.52,347893362421.0,False
202201,Kalimantan Tengah,"Tani, Hutan, dan Ikan",11029.11,110129245109.0,False
202202,Kalimantan Tengah,"Tani, Hutan, dan Ikan",11805.15,344123847038.0,False
202301,Kalimantan Tengah,"Tani, Hutan, dan Ikan",11671.02,61709097491.0,False
202302,Kalimantan Tengah,"Tani, Hutan, dan Ikan",12159.75,427956087364.0,False
201402,Kalimantan Timur,Tambang dan Gali,117531.81,120552060658.0,False
201501,Kalimantan Timur,Tambang dan Gali,111243.56,30268071312.0,False
201502,Kalimantan Timur,Tambang dan Gali,109161.57,177791023336.0,False
201601,Kalimantan Timur,Tambang dan Gali,105978.76,286721112428.0,False
201602,Kalimantan Timur,Tambang dan Gali,106670.87,176449457362.0,False
201701,Kalimantan Timur,Tambang dan Gali,109037.43,53578633943.0,False
201702,Kalimantan Timur,Tambang dan Gali,107409.69,291767749762.0,False
201801,Kalimantan Timur,Tambang dan Gali,108542.84,-15117662922.0,False
201802,Kalimantan Timur,Tambang dan Gali,110143.88,639533300293.0,False
201901,Kalimantan Timur,Tambang dan Gali,116309.49,23199463659.0,False
201902,Kalimantan Timur,Tambang dan Gali,117371.13,1288370425443.0,False
202001,Kalimantan Timur,Tambang dan Gali,111992.99,244416189967.0,False
202002,Kalimantan Timur,Tambang dan Gali,110916.2,902054357072.0,False
202101,Kalimantan Timur,Tambang dan Gali,112093.21,182654437374.0,False
202102,Kalimantan Timur,Tambang dan Gali,115895.45,577000887587.0,False
202201,Kalimantan Timur,Tambang dan Gali,114609.72,150732164102.0,False
202202,Kalimantan Timur,Tambang dan Gali,121365.54,1666501798619.0,False
202301,Kalimantan Timur,Tambang dan Gali,120489.26,241154381937.0,False
202302,Kalimantan Timur,Tambang dan Gali,127690.65,3631176226546.0,False
201402,Kalimantan Timur,"Tani, Hutan, dan Ikan",13881.46,114231792722.0,False
201501,Kalimantan Timur,"Tani, Hutan, dan Ikan",14404.91,31372495443.0,False
201502,Kalimantan Timur,"Tani, Hutan, dan Ikan",14102.01,159254962296.0,False
201601,Kalimantan Timur,"Tani, Hutan, dan Ikan",14127.12,61099168122.0,False
201602,Kalimantan Timur,"Tani, Hutan, dan Ikan",14512.28,159560737022.0,False
201701,Kalimantan Timur,"Tani, Hutan, dan Ikan",14946.13,45769560071.0,False
201702,Kalimantan Timur,"Tani, Hutan, dan Ikan",15315.26,106380395615.0,False
201801,Kalimantan Timur,"Tani, Hutan, dan Ikan",15864.37,45157162560.0,False
201802,Kalimantan Timur,"Tani, Hutan, dan Ikan",16275.79,218013876570.0,False
201901,Kalimantan Timur,"Tani, Hutan, dan Ikan",16653.99,38178618044.0,False
201902,Kalimantan Timur,"Tani, Hutan, dan Ikan",16701.19,261290712737.0,False
202001,Kalimantan Timur,"Tani, Hutan, dan Ikan",16648.87,35509490721.0,False
202002,Kalimantan Timur,"Tani, Hutan, dan Ikan",16377.83,204352563473.0,False
202101,Kalimantan Timur,"Tani, Hutan, dan Ikan",16400.52,55117493862.0,False
202102,Kalimantan Timur,"Tani, Hutan, dan Ikan",16603.38,349592130368.0,False
202201,Kalimantan Timur,"Tani, Hutan, dan Ikan",16622.07,34623082653.0,False
202202,Kalimantan Timur,"Tani, Hutan, dan Ikan",17090.51,336057349186.0,False
202301,Kalimantan Timur,"Tani, Hutan, dan Ikan",16965.23,177127982135.0,False
202302,Kalimantan Timur,"Tani, Hutan, dan Ikan",17585.95,449425027575.0,False
201402,Kalimantan Utara,Tambang dan Gali,7726.11,14344743049.0,False
201501,Kalimantan Utara,Tambang dan Gali,7500.71,10848312510.0,False
201502,Kalimantan Utara,Tambang dan Gali,7441.14,17825572697.0,False
201601,Kalimantan Utara,Tambang dan Gali,7062.13,15704507293.0,False
201602,Kalimantan Utara,Tambang dan Gali,7353.51,32146929445.0,False
201701,Kalimantan Utara,Tambang dan Gali,7635.51,3442368680.0,False
201702,Kalimantan Utara,Tambang dan Gali,7808.36,18285833978.0,False
201801,Kalimantan Utara,Tambang dan Gali,7754.25,2088063212.0,False
201802,Kalimantan Utara,Tambang dan Gali,8233.28,60700595817.0,False
201901,Kalimantan Utara,Tambang dan Gali,8396.4,6803142382.0,False
201902,Kalimantan Utara,Tambang dan Gali,8406.01,61988870929.0,False
202001,Kalimantan Utara,Tambang dan Gali,7991.03,97537466631.0,False
202002,Kalimantan Utara,Tambang dan Gali,7673.19,86710715183.0,False
202101,Kalimantan Utara,Tambang dan Gali,8109.61,112385505894.0,False
202102,Kalimantan Utara,Tambang dan Gali,8616.16,63689319947.0,False
202201,Kalimantan Utara,Tambang dan Gali,8814.06,6849028365.0,False
202202,Kalimantan Utara,Tambang dan Gali,9103.9,327379833794.0,False
202301,Kalimantan Utara,Tambang dan Gali,9151.98,7321574190.0,False
202302,Kalimantan Utara,Tambang dan Gali,9409.44,531033794784.0,False
201402,Kalimantan Utara,"Tani, Hutan, dan Ikan",4124.81,29546568731.0,False
201501,Kalimantan Utara,"Tani, Hutan, dan Ikan",4298.23,4044883219.0,False
201502,Kalimantan Utara,"Tani, Hutan, dan Ikan",4275.78,30643645501.0,False
201601,Kalimantan Utara,"Tani, Hutan, dan Ikan",4508.28,-5891002087.0,False
201602,Kalimantan Utara,"Tani, Hutan, dan Ikan",4513.45,30982403598.0,False
201701,Kalimantan Utara,"Tani, Hutan, dan Ikan",4670.88,14119059942.0,False
201702,Kalimantan Utara,"Tani, Hutan, dan Ikan",4751.94,44819786112.0,False
201801,Kalimantan Utara,"Tani, Hutan, dan Ikan",4851.19,6862547657.0,False
201802,Kalimantan Utara,"Tani, Hutan, dan Ikan",5090.01,51238251763.0,False
201901,Kalimantan Utara,"Tani, Hutan, dan Ikan",5072.28,2626438018.0,False
201902,Kalimantan Utara,"Tani, Hutan, dan Ikan",5403.37,52233930871.0,False
202001,Kalimantan Utara,"Tani, Hutan, dan Ikan",5502.66,3995069280.0,False
202002,Kalimantan Utara,"Tani, Hutan, dan Ikan",5422.98,56570781528.0,False
202101,Kalimantan Utara,"Tani, Hutan, dan Ikan",5525.87,16660409427.0,False
202102,Kalimantan Utara,"Tani, Hutan, dan Ikan",5774.64,71966751663.0,False
202201,Kalimantan Utara,"Tani, Hutan, dan Ikan",5634.27,7679153835.0,False
202202,Kalimantan Utara,"Tani, Hutan, dan Ikan",6088.81,85660502001.0,False
202301,Kalimantan Utara,"Tani, Hutan, dan Ikan",6002.73,9296059353.0,False
202302,Kalimantan Utara,"Tani, Hutan, dan Ikan",6227.19,65343705216.0,False
201402,Kepulauan Bangka Belitung,Tambang dan Gali,3233.41,54695101359.0,False
201501,Kepulauan Bangka Belitung,Tambang dan Gali,3256.74,1235332835.0,False
201502,Kepulauan Bangka Belitung,Tambang dan Gali,3201.35,55020700597.0,False
201601,Kepulauan Bangka Belitung,Tambang dan Gali,3191.09,2160981062.0,False
201602,Kepulauan Bangka Belitung,Tambang dan Gali,3299.48,64412362900.0,False
201701,Kepulauan Bangka Belitung,Tambang dan Gali,3370.23,10702387670.0,False
201702,Kepulauan Bangka Belitung,Tambang dan Gali,3264.52,62039955215.0,False
201801,Kepulauan Bangka Belitung,Tambang dan Gali,3213.17,2810822861.0,False
201802,Kepulauan Bangka Belitung,Tambang dan Gali,3358.31,68382658984.0,False
201901,Kepulauan Bangka Belitung,Tambang dan Gali,3355.79,1960836953.0,False
201902,Kepulauan Bangka Belitung,Tambang dan Gali,3276.87,86038893699.0,False
202001,Kepulauan Bangka Belitung,Tambang dan Gali,3036.34,3645789783.0,False
202002,Kepulauan Bangka Belitung,Tambang dan Gali,2999.66,131563507488.0,False
202101,Kepulauan Bangka Belitung,Tambang dan Gali,3073.57,4015612673.0,False
202102,Kepulauan Bangka Belitung,Tambang dan Gali,3377.12,69133432366.0,False
202201,Kepulauan Bangka Belitung,Tambang dan Gali,3146.91,6862493404.0,False
202202,Kepulauan Bangka Belitung,Tambang dan Gali,3336.82,108567163687.0,False
202301,Kepulauan Bangka Belitung,Tambang dan Gali,3097.75,-14167409033.0,False
202302,Kepulauan Bangka Belitung,Tambang dan Gali,3308.38,86381308453.0,False
201402,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",4155.79,15191729745.0,False
201501,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",4265.17,356121340.0,False
201502,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",4478.33,-5865535676.0,False
201601,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",4493.45,1319047720.0,False
201602,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",4629.73,27942538099.0,False
201701,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",4528.61,3417781538.0,False
201702,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",4567.09,26160013090.0,False
201801,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",4797.86,3575795060.0,False
201802,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",4791.86,29573427567.0,False
201901,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",4854.51,1778357744.0,False
201902,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",5008.32,38107494905.0,False
202001,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",5151.5,733103802.0,False
202002,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",5514.87,40069429987.0,False
202101,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",5270.54,3614059566.0,False
202102,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",5498.17,41711247234.0,False
202201,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",5220.37,1626832487.0,False
202202,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",5655.32,3072757039.0,False
202301,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",5577.58,1164482967.0,False
202302,Kepulauan Bangka Belitung,"Tani, Hutan, dan Ikan",5704.3,48468557641.0,False
201402,Lampung,Tambang dan Gali,5906.01,703218055.0,False
201501,Lampung,Tambang dan Gali,5997.32,65687600.0,False
201502,Lampung,Tambang dan Gali,6081.98,1530103758.0,False
201601,Lampung,Tambang dan Gali,6148.45,345046285.0,False
201602,Lampung,Tambang dan Gali,6457.88,2075218623.0,False
201701,Lampung,Tambang dan Gali,6613.07,319101420.0,False
201702,Lampung,Tambang dan Gali,6799.28,1819140043.0,False
201801,Lampung,Tambang dan Gali,6781.4,364727658.0,False
201802,Lampung,Tambang dan Gali,6903.13,1028245889.0,False
201901,Lampung,Tambang dan Gali,7028.3,2697956160.0,False
201902,Lampung,Tambang dan Gali,7025.42,1173839204.0,False
202001,Lampung,Tambang dan Gali,6848.26,57321722318.0,False
202002,Lampung,Tambang dan Gali,6682.7,5310036144.0,False
202101,Lampung,Tambang dan Gali,6471.71,198743724.0,False
202102,Lampung,Tambang dan Gali,6325.26,45208422453.0,False
202201,Lampung,Tambang dan Gali,6166.43,1180396337.0,False
202202,Lampung,Tambang dan Gali,6152.82,43809266190.0,False
202301,Lampung,Tambang dan Gali,6062.62,1286772106.0,False
202302,Lampung,Tambang dan Gali,6621.44,46209893331.0,False
201402,Lampung,"Tani, Hutan, dan Ikan",29053.11,48120050558.0,False
201501,Lampung,"Tani, Hutan, dan Ikan",34041.89,2734221583.0,False
201502,Lampung,"Tani, Hutan, dan Ikan",29703.6,50663903175.0,False
201601,Lampung,"Tani, Hutan, dan Ikan",34940.44,2653402309.0,False
201602,Lampung,"Tani, Hutan, dan Ikan",30790.1,48139064857.0,False
201701,Lampung,"Tani, Hutan, dan Ikan",35248.29,2728505312.0,False
201702,Lampung,"Tani, Hutan, dan Ikan",31048.85,69972561617.0,False
201801,Lampung,"Tani, Hutan, dan Ikan",35255.64,4260431085.0,False
201802,Lampung,"Tani, Hutan, dan Ikan",31685.38,56578980755.0,False
201901,Lampung,"Tani, Hutan, dan Ikan",35586.22,15383234420.0,False
201902,Lampung,"Tani, Hutan, dan Ikan",32262.44,56662905394.0,False
202001,Lampung,"Tani, Hutan, dan Ikan",35430.51,15236689334.0,False
202002,Lampung,"Tani, Hutan, dan Ikan",32881.75,79860202922.0,False
202101,Lampung,"Tani, Hutan, dan Ikan",35135.43,38080618876.0,False
202102,Lampung,"Tani, Hutan, dan Ikan",32834.43,105099126912.0,False
202201,Lampung,"Tani, Hutan, dan Ikan",35707.26,-580794521317.0,False
202202,Lampung,"Tani, Hutan, dan Ikan",33610.4,82981951953.0,False
202301,Lampung,"Tani, Hutan, dan Ikan",35902.05,56936436624.0,False
202302,Lampung,"Tani, Hutan, dan Ikan",33795.94,67332566740.0,False
201402,Riau,Tambang dan Gali,58126.2,812278319.0,False
201501,Riau,Tambang dan Gali,53810.17,239578880.0,False
201502,Riau,Tambang dan Gali,54739.02,3464409419.0,False
201601,Riau,Tambang dan Gali,52552.21,217618400.0,False
201602,Riau,Tambang dan Gali,51406.24,273098114.0,False
201701,Riau,Tambang dan Gali,48942.24,298713912.0,False
201702,Riau,Tambang dan Gali,48406.71,1234182949.0,False
201801,Riau,Tambang dan Gali,46444.49,1076219778.0,False
201802,Riau,Tambang dan Gali,45610.84,206300915093.0,False
201901,Riau,Tambang dan Gali,43923.32,226539805727.0,False
201902,Riau,Tambang dan Gali,41708.24,5370656324.0,False
202001,Riau,Tambang dan Gali,41069.91,1521801716335.0,False
202002,Riau,Tambang dan Gali,39120.88,35590872730.0,False
202101,Riau,Tambang dan Gali,38778.27,1549763041935.0,False
202102,Riau,Tambang dan Gali,38909.52,66788621221.0,False
202201,Riau,Tambang dan Gali,39396.77,31843597264.0,False
202202,Riau,Tambang dan Gali,39347.31,1652924543209.0,False
202301,Riau,Tambang dan Gali,40651.64,16326200963.0,False
202302,Riau,Tambang dan Gali,40078.58,1945086167920.0,False
201402,Riau,"Tani, Hutan, dan Ikan",56687.73,216957000920.0,False
201501,Riau,"Tani, Hutan, dan Ikan",52375.33,3397469030.0,False
201502,Riau,"Tani, Hutan, dan Ikan",56593.71,236489394691.0,False
201601,Riau,"Tani, Hutan, dan Ikan",54540.57,13192933956.0,False
201602,Riau,"Tani, Hutan, dan Ikan",58747.02,287329409327.0,False
201701,Riau,"Tani, Hutan, dan Ikan",57425.73,21501959727.0,False
201702,Riau,"Tani, Hutan, dan Ikan",61855.91,326491625441.0,False
201801,Riau,"Tani, Hutan, dan Ikan",60232.91,10704978453.0,False
201802,Riau,"Tani, Hutan, dan Ikan",64314.95,319712594088.0,False
201901,Riau,"Tani, Hutan, dan Ikan",62271.96,17996437086.0,False
201902,Riau,"Tani, Hutan, dan Ikan",67418.44,357269486996.0,False
202001,Riau,"Tani, Hutan, dan Ikan",65664.41,19151187759.0,False
202002,Riau,"Tani, Hutan, dan Ikan",69459.8,444608876435.0,False
202101,Riau,"Tani, Hutan, dan Ikan",68920.2,23889454858.0,False
202102,Riau,"Tani, Hutan, dan Ikan",71797.53,401996225160.0,False
202201,Riau,"Tani, Hutan, dan Ikan",70133.16,59283337735.0,False
202202,Riau,"Tani, Hutan, dan Ikan",74557.88,404302229934.0,False
202301,Riau,"Tani, Hutan, dan Ikan",72146.43,14567177941.0,False
202302,Riau,"Tani, Hutan, dan Ikan",77214.68,447580648553.0,False
201402,Sulawesi Selatan,Tambang dan Gali,7764.1,36953622514.0,False
201501,Sulawesi Selatan,Tambang dan Gali,7293.28,97103795.0,False
201502,Sulawesi Selatan,Tambang dan Gali,8509.67,36891440085.0,False
201601,Sulawesi Selatan,Tambang dan Gali,7559.58,780015348.0,False
201602,Sulawesi Selatan,Tambang dan Gali,8436.68,37407275226.0,False
201701,Sulawesi Selatan,Tambang dan Gali,8049.74,1265120434.0,False
201702,Sulawesi Selatan,Tambang dan Gali,8554.39,39104283653.0,False
201801,Sulawesi Selatan,Tambang dan Gali,8295.42,1936953109.0,False
201802,Sulawesi Selatan,Tambang dan Gali,8493.33,35213434500.0,False
201901,Sulawesi Selatan,Tambang dan Gali,8177.82,6115606682.0,False
201902,Sulawesi Selatan,Tambang dan Gali,9060.07,41699689149.0,False
202001,Sulawesi Selatan,Tambang dan Gali,8720.38,9562948100.0,False
202002,Sulawesi Selatan,Tambang dan Gali,8610.26,32535081710.0,False
202101,Sulawesi Selatan,Tambang dan Gali,8061.08,2834204161.0,False
202102,Sulawesi Selatan,Tambang dan Gali,9167.0,41894720112.0,False
202201,Sulawesi Selatan,Tambang dan Gali,7957.8,2479097456.0,False
202202,Sulawesi Selatan,Tambang dan Gali,9325.89,51664558311.0,False
202301,Sulawesi Selatan,Tambang dan Gali,9382.02,298610110.0,False
202302,Sulawesi Selatan,Tambang dan Gali,10257.33,64124982834.0,False
201402,Sulawesi Selatan,"Tani, Hutan, dan Ikan",25793.59,4517894396.0,False
201501,Sulawesi Selatan,"Tani, Hutan, dan Ikan",27290.56,1193548881.0,False
201502,Sulawesi Selatan,"Tani, Hutan, dan Ikan",26808.54,4309293859.0,False
201601,Sulawesi Selatan,"Tani, Hutan, dan Ikan",27998.52,6877726680.0,False
201602,Sulawesi Selatan,"Tani, Hutan, dan Ikan",30352.74,3632840881.0,False
201701,Sulawesi Selatan,"Tani, Hutan, dan Ikan",30634.95,2081270128.0,False
201702,Sulawesi Selatan,"Tani, Hutan, dan Ikan",30962.26,8426537583.0,False
201801,Sulawesi Selatan,"Tani, Hutan, dan Ikan",32560.8,6629444438.0,False
201802,Sulawesi Selatan,"Tani, Hutan, dan Ikan",32254.65,5994597175.0,False
201901,Sulawesi Selatan,"Tani, Hutan, dan Ikan",33951.16,7689643828.0,False
201902,Sulawesi Selatan,"Tani, Hutan, dan Ikan",32664.78,18035881390.0,False
202001,Sulawesi Selatan,"Tani, Hutan, dan Ikan",34048.68,2671543621.0,False
202002,Sulawesi Selatan,"Tani, Hutan, dan Ikan",32091.21,14632123144.0,False
202101,Sulawesi Selatan,"Tani, Hutan, dan Ikan",35770.31,2291038759.0,False
202102,Sulawesi Selatan,"Tani, Hutan, dan Ikan",34587.5,16427220002.0,False
202201,Sulawesi Selatan,"Tani, Hutan, dan Ikan",36409.73,3079835262.0,False
202202,Sulawesi Selatan,"Tani, Hutan, dan Ikan",35752.99,14330045882.0,False
202301,Sulawesi Selatan,"Tani, Hutan, dan Ikan",36915.78,2746793645.0,False
202302,Sulawesi Selatan,"Tani, Hutan, dan Ikan",35310.53,21708618829.0,False
201402,Sulawesi Tengah,Tambang dan Gali,3693.05,2087185487.0,False
201501,Sulawesi Tengah,Tambang dan Gali,3954.74,154512877.0,False
201502,Sulawesi Tengah,Tambang dan Gali,5268.45,7909693581.0,False
201601,Sulawesi Tengah,Tambang dan Gali,6190.4,581307023.0,False
201602,Sulawesi Tengah,Tambang dan Gali,6212.91,3088431594.0,False
201701,Sulawesi Tengah,Tambang dan Gali,6777.27,1021383200.0,False
201702,Sulawesi Tengah,Tambang dan Gali,7494.81,710624114.0,False
201801,Sulawesi Tengah,Tambang dan Gali,8683.13,224794229.0,False
201802,Sulawesi Tengah,Tambang dan Gali,8869.33,8132754213.0,False
201901,Sulawesi Tengah,Tambang dan Gali,9434.79,9214863765.0,False
201902,Sulawesi Tengah,Tambang dan Gali,10536.79,7337891473.0,False
202001,Sulawesi Tengah,Tambang dan Gali,10524.82,10246311913.0,False
202002,Sulawesi Tengah,Tambang dan Gali,11515.38,20622232629.0,False
202101,Sulawesi Tengah,Tambang dan Gali,12124.03,-92432578959.0,False
202102,Sulawesi Tengah,Tambang dan Gali,12615.34,43459735490.0,False
202201,Sulawesi Tengah,Tambang dan Gali,13963.84,8464513815.0,False
202202,Sulawesi Tengah,Tambang dan Gali,15856.58,103658209378.0,False
202301,Sulawesi Tengah,Tambang dan Gali,15626.95,57657891423.0,False
202302,Sulawesi Tengah,Tambang dan Gali,17611.07,107083874205.0,False
201402,Sulawesi Tengah,"Tani, Hutan, dan Ikan",12686.71,10689522044.0,False
201501,Sulawesi Tengah,"Tani, Hutan, dan Ikan",13061.18,464670460.0,False
201502,Sulawesi Tengah,"Tani, Hutan, dan Ikan",13236.64,10053508321.0,False
201601,Sulawesi Tengah,"Tani, Hutan, dan Ikan",13422.56,3272124048.0,False
201602,Sulawesi Tengah,"Tani, Hutan, dan Ikan",13506.92,12650961430.0,False
201701,Sulawesi Tengah,"Tani, Hutan, dan Ikan",14053.02,165601424.0,False
201702,Sulawesi Tengah,"Tani, Hutan, dan Ikan",14078.31,16142489135.0,False
201801,Sulawesi Tengah,"Tani, Hutan, dan Ikan",14697.29,586018813.0,False
201802,Sulawesi Tengah,"Tani, Hutan, dan Ikan",14643.56,14391424555.0,False
201901,Sulawesi Tengah,"Tani, Hutan, dan Ikan",15210.08,117567053.0,False
201902,Sulawesi Tengah,"Tani, Hutan, dan Ikan",14785.91,15075720556.0,False
202001,Sulawesi Tengah,"Tani, Hutan, dan Ikan",14943.34,1302657813.0,False
202002,Sulawesi Tengah,"Tani, Hutan, dan Ikan",14650.32,17032293402.0,False
202101,Sulawesi Tengah,"Tani, Hutan, dan Ikan",15103.77,122322411644.0,False
202102,Sulawesi Tengah,"Tani, Hutan, dan Ikan",15689.35,26197475501.0,False
202201,Sulawesi Tengah,"Tani, Hutan, dan Ikan",15755.17,3808205043.0,False
202202,Sulawesi Tengah,"Tani, Hutan, dan Ikan",15884.4,20290096659.0,False
202301,Sulawesi Tengah,"Tani, Hutan, dan Ikan",16097.5,893201870.0,False
202302,Sulawesi Tengah,"Tani, Hutan, dan Ikan",16127.24,21986843531.0,False
201402,Sulawesi Tenggara,Tambang dan Gali,7193.12,24752853521.0,False
201501,Sulawesi Tenggara,Tambang dan Gali,7475.66,8610467335.0,False
201502,Sulawesi Tenggara,Tambang dan Gali,7914.23,20041660658.0,False
201601,Sulawesi Tenggara,Tambang dan Gali,7368.66,17274804656.0,False
201602,Sulawesi Tenggara,Tambang dan Gali,8065.74,17728906941.0,False
201701,Sulawesi Tenggara,Tambang dan Gali,8365.75,9704152589.0,False
201702,Sulawesi Tenggara,Tambang dan Gali,9040.06,16408427787.0,False
201801,Sulawesi Tenggara,Tambang dan Gali,8821.73,7378075815.0,False
201802,Sulawesi Tenggara,Tambang dan Gali,9708.17,41340520147.0,False
201901,Sulawesi Tenggara,Tambang dan Gali,9366.37,6441534364.0,False
201902,Sulawesi Tenggara,Tambang dan Gali,10457.98,66862356912.0,False
202001,Sulawesi Tenggara,Tambang dan Gali,9042.59,13062578534.0,False
202002,Sulawesi Tenggara,Tambang dan Gali,9462.6,58292014216.0,False
202101,Sulawesi Tenggara,Tambang dan Gali,8868.4,101121167972.0,False
202102,Sulawesi Tenggara,Tambang dan Gali,9691.09,69124927330.0,False
202201,Sulawesi Tenggara,Tambang dan Gali,8997.73,24457866589.0,False
202202,Sulawesi Tenggara,Tambang dan Gali,9840.49,168985934058.0,False
202301,Sulawesi Tenggara,Tambang dan Gali,9889.23,26011165015.0,False
